Date,Bullish,Neutral,Bearish,Total,Bullish 8-week Mov Avg,Bull-Bear Spread,Bullish Average,Bullish Average +St. Dev.,Bullish Average -St. Dev.,S&P 500 Weekly High,S&P 500 Weekly Low,S&P 500 Weekly Close
8-29-19,0.2613,0.3166,0.4221,1,0.2966,-0.161,0.375,0.476,0.274,2939.08,2834.97,2887.94
9-5-19,0.2864,0.3185,0.3951,1,0.2904,-0.109,0.375,0.476,0.274,2940.43,2853.05,2937.78
9-12-19,0.3313,0.3563,0.3125,1,0.2869,0.019,0.375,0.476,0.274,3000.93,2921.86,3000.93
9-19-19,0.3534,0.3684,0.2782,1,0.2914,0.075,0.375,0.476,0.274,3020.74,2975.31,3006.73
9-26-19,0.2937,0.3737,0.3326,1,0.2801,-0.039,0.375,0.476,0.274,3021.99,2952.86,2984.87
10-3-19,0.2137,0.3919,0.3944,1,0.2797,-0.181,0.375,0.476,0.274,2992.53,2874.93,2887.61
10-10-19,0.2031,0.3573,0.4396,1,0.2762,-0.237,0.375,0.476,0.274,2959.75,2855.94,2919.4
10-17-19,0.3362,0.3533,0.3105,1,0.2849,0.026,0.375,0.476,0.274,3003.28,2907.41,2989.69
10-24-19,0.356,0.3613,0.2827,1,0.2967,0.073,0.375,0.476,0.274,3014.57,2976.31,3004.52
10-31-19,0.3398,0.3759,0.2843,1,0.3034,0.055,0.375,0.476,0.274,3050.1,2991.21,3046.77
11-7-19,0.403,0.3577,0.2393,1,0.3124,0.164,0.375,0.476,0.274,3085.2,3023.19,3076.78
11-14-19,0.4072,0.3446,0.2482,1,0.3191,0.159,0.375,0.476,0.274,3102.61,3065.89,3094.04
11-21-19,0.3424,0.3672,0.2903,1,0.3252,0.052,0.375,0.476,0.274,3127.64,3078.8,3108.46
11-29-19,0.3364,0.3609,0.3028,1,0.3405,0.034,0.375,0.476,0.274,3154.26,3091.41,3153.63
12-5-19,0.3172,0.3916,0.2913,1,0.3548,0.026,0.375,0.476,0.274,3154.26,3070.33,3112.76
12-12-19,0.3763,0.3632,0.2605,1,0.3598,0.116,0.375,0.476,0.274,3150.6,3102.53,3141.63
12-19-19,0.4409,0.3543,0.2047,1,0.3704,0.236,0.375,0.476,0.274,3198.48,3133.21,3191.14
12-26-19,0.4189,0.3658,0.2153,1,0.3803,0.204,0.375,0.476,0.274,3227.78,3191.03,3223.38
1-2-20,0.3722,0.4091,0.2188,1,0.3764,0.153,0.375,0.476,0.274,3247.93,3212.03,3230.78
1-9-20,0.3307,0.3704,0.2989,1,0.3669,0.032,0.375,0.476,0.274,3267.07,3212.03,3253.05
1-16-20,0.4183,0.3066,0.2751,1,0.3764,0.143,0.375,0.476,0.274,3298.66,3236.67,3289.29
1-23-20,0.456,0.2963,0.2477,1,0.3913,0.208,0.375,0.476,0.274,3337.77,3277.19,3321.75
1-30-20,0.3198,0.3117,0.3686,1,0.3916,-0.049,0.375,0.476,0.274,3337.77,3234.5,3273.4
2-6-20,0.3387,0.3091,0.3522,1,0.3869,-0.013,0.375,0.476,0.274,3337.58,3214.68,3334.69
2-13-20,0.4133,0.3227,0.264,1,0.3835,0.149,0.375,0.476,0.274,3381.47,3313.75,3379.45
2-20-20,0.4056,0.3077,0.2867,1,0.3818,0.119,0.375,0.476,0.274,3393.52,3352.72,3386.15
2-27-20,0.3043,0.3043,0.3913,1,0.3734,-0.087,0.375,0.476,0.274,3393.52,3108.99,3116.39
3-5-20,0.3874,0.2162,0.3964,1,0.3804,-0.009,0.375,0.476,0.274,3136.72,2855.84,3130.12
3-12-20,0.2974,0.1895,0.5131,1,0.3653,-0.216,0.375,0.476,0.274,3130.97,2707.22,2741.38
3-19-20,0.3435,0.145,0.5115,1,0.3513,-0.168,0.375,0.476,0.274,2825.6,2280.52,2398.1
3-26-20,0.329,0.1503,0.5207,1,0.3524,-0.192,0.375,0.476,0.274,2571.42,2191.86,2475.56
4-2-20,0.3424,0.1603,0.4973,1,0.3529,-0.155,0.375,0.476,0.274,2641.39,2407.53,2470.5
4-9-20,0.366,0.1873,0.4467,1,0.347,-0.081,0.375,0.476,0.274,2760.75,2447.49,2749.98
4-16-20,0.3486,0.2239,0.4275,1,0.3398,-0.079,0.375,0.476,0.274,2851.85,2657.67,2783.36
4-23-20,0.2486,0.2514,0.5,1,0.3329,-0.251,0.375,0.476,0.274,2879.22,2727.1,2799.31
4-30-20,0.306,0.2537,0.4403,1,0.3227,-0.134,0.375,0.476,0.274,2954.86,2775.95,2939.51
5-7-20,0.2367,0.2367,0.5266,1,0.3151,-0.29,0.375,0.476,0.274,2954.86,2797.85,2848.42
5-14-20,0.2331,0.2607,0.5061,1,0.3013,-0.273,0.375,0.476,0.274,2945.82,2793.15,2820
5-21-20,0.29,0.2597,0.4502,1,0.2964,-0.16,0.375,0.476,0.274,2980.29,2766.64,2971.61
5-28-20,0.3307,0.248,0.4213,1,0.295,-0.091,0.375,0.476,0.274,3036.25,2922.35,3036.13
6-4-20,0.3455,0.2658,0.3887,1,0.2924,-0.043,0.375,0.476,0.274,3130.94,2969.75,3122.87
6-11-20,0.3428,0.2767,0.3805,1,0.2917,-0.038,0.375,0.476,0.274,3223.27,3090.41,3190.14
6-18-20,0.2437,0.2785,0.4778,1,0.2911,-0.234,0.375,0.476,0.274,3223.27,2965.66,3113.49
6-25-20,0.2414,0.2696,0.489,1,0.283,-0.248,0.375,0.476,0.274,3155.53,3032.13,3050.33
7-2-20,0.2215,0.3196,0.4589,1,0.2811,-0.237,0.375,0.476,0.274,3128.44,2999.74,3115.86
7-9-20,0.2716,0.3017,0.4267,1,0.2859,-0.155,0.375,0.476,0.274,3184.15,3047.83,3169.94
7-16-20,0.3084,0.2379,0.4537,1,0.2882,-0.145,0.375,0.476,0.274,3238.28,3115.7,3226.56
7-23-20,0.2606,0.2711,0.4683,1,0.2794,-0.208,0.375,0.476,0.274,3279.32,3198.59,3276.02
7-30-20,0.2023,0.313,0.4847,1,0.2615,-0.282,0.375,0.476,0.274,3279.99,3200.05,3258.44
8-6-20,0.2329,0.2911,0.476,1,0.2478,-0.243,0.375,0.476,0.274,3330.77,3204.13,3327.77
8-13-20,0.3004,0.2784,0.4212,1,0.2549,-0.121,0.375,0.476,0.274,3387.89,3317.37,3380.35
8-20-20,0.3039,0.2721,0.424,1,0.2627,-0.12,0.375,0.476,0.274,3399.54,3355.46,3374.85
8-27-20,0.3208,0.283,0.3962,1,0.2751,-0.075,0.375,0.476,0.274,3481.07,3354.69,3478.73
9-3-20,0.308,0.2743,0.4177,1,0.2796,-0.11,0.375,0.476,0.274,3588.11,3444.15,3580.84
9-10-20,0.2371,0.2784,0.4845,1,0.2707,-0.247,0.375,0.476,0.274,3588.11,3329.27,3398.96
9-17-20,0.3202,0.2759,0.4039,1,0.2782,-0.084,0.375,0.476,0.274,3428.92,3310.47,3385.49
9-24-20,0.2489,0.2911,0.4599,1,0.284,-0.211,0.375,0.476,0.274,3428.92,3229.1,3236.92
10-1-20,0.2624,0.3069,0.4307,1,0.2877,-0.168,0.375,0.476,0.274,3393.56,3209.45,3363
10-8-20,0.3474,0.2629,0.3897,1,0.2936,-0.042,0.375,0.476,0.274,3431.56,3323.69,3419.44
10-15-20,0.3478,0.2947,0.3575,1,0.2991,-0.01,0.375,0.476,0.274,3549.85,3384.56,3488.67
10-22-20,0.3575,0.3122,0.3303,1,0.3037,0.027,0.375,0.476,0.274,3527.94,3419.93,3435.56
10-29-20,0.3529,0.2941,0.3529,1,0.3093,0,0.375,0.476,0.274,3466.46,3268.89,3271.03
11-5-20,0.3796,0.3056,0.3148,1,0.3271,0.065,0.375,0.476,0.274,3486.25,3233.94,3443.44
11-12-20,0.5584,0.1929,0.2487,1,0.3569,0.31,0.375,0.476,0.274,3645.99,3405.17,3572.66
11-19-20,0.4435,0.2929,0.2636,1,0.3812,0.18,0.375,0.476,0.274,3623.11,3405.17,3567.79
11-27-20,0.4725,0.2527,0.2747,1,0.4075,0.198,0.375,0.476,0.274,3642.31,3543.84,3629.65
12-3-20,0.4907,0.2825,0.2268,1,0.4254,0.264,0.375,0.476,0.274,3678.45,3594.39,3669.01
12-10-20,0.4806,0.2509,0.2686,1,0.442,0.212,0.375,0.476,0.274,3712.39,3644.84,3672.82
12-17-20,0.4343,0.3028,0.2629,1,0.4516,0.171,0.375,0.476,0.274,3712.39,3633.4,3701.17
12-24-20,0.4357,0.3444,0.2199,1,0.4619,0.216,0.375,0.476,0.274,3726.7,3636.48,3690.01
12-31-20,0.4608,0.2712,0.268,1,0.4721,0.193,0.375,0.476,0.274,3756.12,3676.16,3732.04
1-7-21,0.4519,0.2308,0.3173,1,0.4587,0.135,0.375,0.476,0.274,3783.04,3662.71,3748.14
1-21-21,0.4255,0.2298,0.3447,1,0.4565,0.081,0.375,0.476,0.274,3859.75,3749.62,3851.85
1-28-21,0.3766,0.2403,0.3831,1,0.4445,-0.006,0.375,0.476,0.274,3870.9,3732.48,3750.77
2-4-21,0.3735,0.2706,0.3559,1,0.4299,0.018,0.375,0.476,0.274,3847.51,3694.12,3830.17
2-11-21,0.4545,0.2828,0.2626,1,0.4266,0.192,0.375,0.476,0.274,3931.5,3816.68,3909.88
2-18-21,0.4706,0.2755,0.2539,1,0.4311,0.217,0.375,0.476,0.274,3950.43,3884.94,3931.33
2-25-21,0.4593,0.3029,0.2378,1,0.4341,0.221,0.375,0.476,0.274,3924.3,3911.13,3924.3
3-4-21,0.4026,0.3442,0.2532,1,0.4268,0.149,0.375,0.476,0.274,3837.96,3817.26,3837.2
3-11-21,0.4941,0.2706,0.2353,1,0.4321,0.259,0.375,0.476,0.274,3917.35,3885.73,3898.81
3-18-21,0.4894,0.2746,0.2359,1,0.4401,0.254,0.375,0.476,0.274,3953.5,3947.41,3952.17
3-25-21,0.5095,0.2848,0.2057,1,0.4567,0.304,0.375,0.476,0.274,3887.14,3864.63,3881.2
4-1-21,0.4583,0.3095,0.2321,1,0.4673,0.226,0.375,0.476,0.274,4013.04,4013.04,4013.04
4-8-21,0.5691,0.227,0.2039,1,0.4816,0.365,0.375,0.476,0.274,4093.87,4089.89,4091.04
4-15-21,0.5382,0.2159,0.2458,1,0.4901,0.292,0.375,0.476,0.274,4151.69,4120.87,4124.66
4-22-21,0.5268,0.2681,0.205,1,0.4985,0.322,0.375,0.476,0.274,4170.46,4160.11,4162.43
4-29-21,0.4257,0.3176,0.2568,1,0.5014,0.169,0.375,0.476,0.274,4218.78,4190.08,4195.55
5-6-21,0.4431,0.3255,0.2314,1,0.495,0.212,0.375,0.476,0.274,4186.64,4147.33,4181.27
5-13-21,0.3652,0.3652,0.2696,1,0.4795,0.096,0.375,0.476,0.274,4134.73,4056.88,4063.04
5-20-21,0.3703,0.3671,0.2627,1,0.4621,0.108,0.375,0.476,0.274,4140.01,4121.97,4137.6
5-27-21,0.3643,0.3714,0.2643,1,0.4503,0.1,0.375,0.476,0.274,4212.82,4201.94,4211.36
6-3-21,0.4407,0.3617,0.1976,1,0.4343,0.243,0.375,0.476,0.274,4204.39,4167.93,4201.56
6-10-21,0.4023,0.391,0.2068,1,0.4173,0.195,0.375,0.476,0.274,4249.74,4167.93,4238.53
6-17-21,0.4112,0.3271,0.2617,1,0.4028,0.15,0.375,0.476,0.274,4257.16,4202.45,4214.42
6-24-21,0.4042,0.3625,0.2333,1,0.4002,0.171,0.375,0.476,0.274,4268.67,4164.4,4265.79
7-1-21,0.4865,0.2919,0.2216,1,0.4056,0.265,0.375,0.476,0.274,4302.43,4256.97,4297.5
7-8-21,0.402,0.3529,0.2451,1,0.4102,0.157,0.375,0.476,0.274,4361.88,4300.73,4358.13
7-15-21,0.3617,0.3702,0.2681,1,0.4091,0.094,0.375,0.476,0.274,4392.37,4329.79,4369.21
7-22-21,0.3065,0.3871,0.3065,1,0.4019,0,0.375,0.476,0.274,4375.09,4322.53,4358.69
7-29-21,0.3616,0.3973,0.2411,1,0.392,0.121,0.375,0.476,0.274,4422.73,4350.06,4400.64
8-5-21,0.3607,0.3224,0.3169,1,0.3868,0.044,0.375,0.476,0.274,4429.97,4373,4402.66
8-12-21,0.3697,0.3151,0.3151,1,0.3816,0.055,0.375,0.476,0.274,4449.44,4408.86,4442.41
8-19-21,0.3317,0.3173,0.351,1,0.3725,-0.019,0.375,0.476,0.274,4473.26,4397.59,4400.27
8-26-21,0.3956,0.2747,0.3297,1,0.3612,0.066,0.375,0.476,0.274,4501.71,4367.73,4496.19
9-2-21,0.4343,0.2323,0.3333,1,0.3652,0.101,0.375,0.476,0.274,4537.36,4468.99,4524.09
9-9-21,0.3889,0.3389,0.2722,1,0.3686,0.117,0.375,0.476,0.274,4545.85,4493.95,4514.07
9-16-21,0.2245,0.3827,0.3929,1,0.3584,-0.168,0.375,0.476,0.274,4529.9,4435.46,4480.7
9-23-21,0.299,0.3093,0.3918,1,0.3506,-0.093,0.375,0.476,0.274,4471.52,4305.91,4395.64
9-30-21,0.2814,0.3114,0.4072,1,0.3407,-0.126,0.375,0.476,0.274,4465.4,4346.33,4359.46
10-7-21,0.2547,0.3774,0.3679,1,0.3263,-0.113,0.375,0.476,0.274,4382.55,4278.94,4363.55
10-14-21,0.3791,0.3033,0.3175,1,0.3322,0.062,0.375,0.476,0.274,4429.97,4329.92,4363.8
10-21-21,0.4689,0.2536,0.2775,1,0.3414,0.191,0.375,0.476,0.274,4540.87,4386.75,4536.19
10-27-21,0.3983,0.3074,0.2944,1,0.3369,0.104,0.375,0.476,0.274,4598.53,4524,4551.68
11-4-21,0.415,0.325,0.26,1,0.3401,0.155,0.375,0.476,0.274,4683,4562.84,4660.57
11-11-21,0.48,0.28,0.24,1,0.3721,0.24,0.375,0.476,0.274,4718.5,4630.86,4646.05
11-18-21,0.3884,0.3393,0.2723,1,0.3832,0.116,0.375,0.476,0.274,4714.95,4648.31,4688.67
11-24-21,0.3381,0.3048,0.3571,1,0.3903,-0.019,0.375,0.476,0.274,4743.83,4652.66,4690.7
12-2-21,0.2667,0.3095,0.4238,1,0.3918,-0.157,0.375,0.476,0.274,4672.95,4504.73,4513.04
12-9-21,0.2972,0.3976,0.3052,1,0.3816,-0.008,0.375,0.476,0.274,4705.06,4540.51,4701.21
12-16-21,0.2524,0.3544,0.3932,1,0.3545,-0.141,0.375,0.476,0.274,4731.4,4606.52,4709.85
12-23-21,0.2957,0.3656,0.3387,1,0.3417,-0.043,0.375,0.476,0.274,4721.82,4531.1,4696.56
12-30-21,0.3766,0.318,0.3054,1,0.3369,0.071,0.375,0.476,0.274,4807.02,4703.96,4793.06
1-6-22,0.3276,0.3391,0.3333,1,0.3178,-0.006,0.375,0.476,0.274,4818.62,4699.44,4700.58
1-13-22,0.2491,0.368,0.3829,1,0.3004,-0.134,0.375,0.476,0.274,4748.83,4638.27,4726.35
1-20-22,0.2096,0.3231,0.4672,1,0.2844,-0.258,0.375,0.476,0.274,4602.11,4547.35,4532.76
1-27-22,0.2314,0.2392,0.5294,1,0.2799,-0.298,0.375,0.476,0.274,4453.23,4222.62,4349.93
2-3-22,0.2649,0.2985,0.4366,1,0.2759,-0.172,0.375,0.476,0.274,4595.31,4292.46,4589.38
2-10-22,0.2436,0.4017,0.3547,1,0.2748,-0.111,0.375,0.476,0.274,4590.03,4483.87,4587.18
2-17-22,0.1925,0.3756,0.4319,1,0.2619,-0.239,0.375,0.476,0.274,4526.33,4364.84,4475.01
2-24-22,0.2339,0.2294,0.5367,1,0.2441,-0.303,0.375,0.476,0.274,4394.6,4114.65,4225.5
3-3-22,0.3039,0.2818,0.4144,1,0.2411,-0.11,0.375,0.476,0.274,4416.78,4279.54,4386.54
3-10-22,0.24,0.3022,0.4578,1,0.24,-0.218,0.375,0.476,0.274,4342.12,4157.87,4277.88
3-17-22,0.2247,0.2775,0.4978,1,0.2419,-0.273,0.375,0.476,0.274,4371.97,4161.72,4357.86
3-24-22,0.328,0.3175,0.3545,1,0.2539,-0.026,0.375,0.476,0.274,4522,4390.57,4456.24
3-31-22,0.3188,0.4058,0.2754,1,0.2607,0.043,0.375,0.476,0.274,4637.3,4501.07,4602.45
4-7-22,0.2471,0.3391,0.4138,1,0.2611,-0.167,0.375,0.476,0.274,4593.45,4450.04,4481.15
4-14-22,0.1584,0.3575,0.4842,1,0.2569,-0.326,0.375,0.476,0.274,4520.41,4381.34,4446.59
4-21-22,0.1887,0.3726,0.4387,1,0.2512,-0.25,0.375,0.476,0.274,4512.94,4370.3,4459.45
4-28-22,0.1644,0.242,0.5936,1,0.2338,-0.429,0.375,0.476,0.274,4385.83,4162.9,4183.96
5-5-22,0.2687,0.2026,0.5286,1,0.2374,-0.26,0.375,0.476,0.274,4307.66,4194.75,4300.17
5-12-22,0.2432,0.2664,0.4903,1,0.2397,-0.247,0.375,0.476,0.274,4157.69,3877.04,3935.18
5-19-22,0.2597,0.2364,0.5039,1,0.2311,-0.244,0.375,0.476,0.274,4090.72,3891.42,3923.68
5-26-22,0.1985,0.2665,0.535,1,0.2161,-0.336,0.375,0.476,0.274,3999.33,3810.32,3978.73
6-2-22,0.3202,0.3092,0.3706,1,0.2252,-0.05,0.375,0.476,0.274,4168.34,3984.6,4101.23
6-9-22,0.2102,0.321,0.4688,1,0.2317,-0.259,0.375,0.476,0.274,4147.12,4074.37,4115.77
6-16-22,0.1944,0.2222,0.5833,1,0.2324,-0.389,0.375,0.476,0.274,4119.1,3705.68,3789.99
6-23-22,0.182,0.2246,0.5934,1,0.2346,-0.411,0.375,0.476,0.274,3801.79,3636.87,3759.89
6-30-22,0.2278,0.3052,0.467,1,0.2295,-0.239,0.375,0.476,0.274,3945.86,3743.52,3818.83
7-7-22,0.1938,0.2781,0.5281,1,0.2233,-0.334,0.375,0.476,0.274,3918.5,3742.06,3899.38
7-14-22,0.2689,0.2659,0.4653,1,0.2245,-0.196,0.375,0.476,0.274,3880.94,3759.07,3801.78
7-21-22,0.2959,0.2822,0.4219,1,0.2367,-0.126,0.375,0.476,0.274,3974.13,3818.63,3959.9
7-28-22,0.2772,0.3218,0.401,1,0.2313,-0.124,0.375,0.476,0.274,4039.56,3910.74,4023.61
8-4-22,0.3056,0.3056,0.3889,1,0.2432,-0.083,0.375,0.476,0.274,4167.66,4079.81,4155.17
8-11-22,0.3215,0.3119,0.3666,1,0.2591,-0.045,0.375,0.476,0.274,4211.03,4112.09,4210.24
8-18-22,0.3333,0.2951,0.3715,1,0.278,-0.038,0.375,0.476,0.274,4325.28,4253.08,4274.04
8-25-22,0.277,0.2992,0.4238,1,0.2842,-0.147,0.375,0.476,0.274,4195.08,4119.97,4140.77
9-1-22,0.2192,0.2767,0.5041,1,0.2873,-0.285,0.375,0.476,0.274,4062.99,3954.53,3955
9-8-22,0.1807,0.2866,0.5327,1,0.2763,-0.352,0.375,0.476,0.274,3987.89,3886.75,3979.87
9-15-22,0.2613,0.2787,0.4599,1,0.272,-0.199,0.375,0.476,0.274,4119.28,3912.18,3946.01
9-22-22,0.1773,0.214,0.6087,1,0.2595,-0.431,0.375,0.476,0.274,3907.07,3789.49,3789.93
9-29-22,0.1995,0.1924,0.6081,1,0.2462,-0.409,0.375,0.476,0.274,3736.74,3623.29,3719.04
10-6-22,0.2392,0.2133,0.5476,1,0.2359,-0.308,0.375,0.476,0.274,3790.93,3585.62,3783.28
10-13-22,0.2036,0.2371,0.5593,1,0.2197,-0.356,0.375,0.476,0.274,3790.93,3585.62,3783.28
10-20-22,0.226,0.2119,0.5621,1,0.2133,-0.336,0.375,0.476,0.274,3719.98,3491.58,3695.16
10-27-22,0.2659,0.2775,0.4566,1,0.2192,-0.191,0.375,0.476,0.274,3859.11,3665.78,3830.6
11-3-22,0.3056,0.3654,0.3289,1,0.2348,-0.023,0.375,0.476,0.274,3911.79,3758.68,3759.69
11-10-22,0.2509,0.2787,0.4704,1,0.2335,-0.22,0.375,0.476,0.274,3859.4,3698.15,3748.57
11-17-22,0.3345,0.2633,0.4021,1,0.2532,-0.068,0.375,0.476,0.274,4028.84,3859.89,3958.79
11-24-22,0.2886,0.309,0.4023,1,0.2643,-0.114,0.375,0.476,0.274,4033.78,3906.54,4027.26
12-1-22,0.2447,0.3511,0.4043,1,0.265,-0.16,0.375,0.476,0.274,4080.11,3937.65,4080.11
12-8-22,0.2473,0.3345,0.4182,1,0.2704,-0.171,0.375,0.476,0.274,4100.51,3918.39,3933.92
12-15-22,0.243,0.3108,0.4462,1,0.2726,-0.203,0.375,0.476,0.274,4100.96,3974.19,3995.32
12-22-22,0.2031,0.2738,0.5231,1,0.2647,-0.32,0.375,0.476,0.274,3958.37,3795.62,3878.44
12-29-22,0.2649,0.2589,0.4762,1,0.2596,-0.211,0.375,0.476,0.274,3853.26,3764.49,3783.22
1-5-23,0.2051,0.375,0.4199,1,0.2539,-0.215,0.375,0.476,0.274,3878.46,3794.33,3852.97
1-12-23,0.2403,0.3604,0.3993,1,0.2421,-0.159,0.375,0.476,0.274,3970.07,3802.42,3969.61
1-19-23,0.3097,0.3596,0.3307,1,0.2448,-0.021,0.375,0.476,0.274,4015.39,3926.59,3928.86
1-26-23,0.2837,0.3496,0.3668,1,0.2496,-0.083,0.375,0.476,0.274,4039.31,3885.54,4016.22
2-2-23,0.299,0.3555,0.3455,1,0.2561,-0.047,0.375,0.476,0.274,4148.95,4017.77,4119.21
2-9-23,0.375,0.375,0.25,1,0.2726,0.125,0.375,0.476,0.274,4195.44,4088.39,4117.86
2-16-23,0.3412,0.3706,0.2882,1,0.2899,0.053,0.375,0.476,0.274,4159.77,4069.67,4147.6
2-23-23,0.2165,0.3976,0.3859,1,0.2838,-0.169,0.375,0.476,0.274,4136.54,3997.34,3997.34
3-2-23,0.2338,0.3182,0.4481,1,0.2874,-0.214,0.375,0.476,0.274,4028.3,3939.05,3951.39
3-9-23,0.2483,0.3345,0.4172,1,0.2884,-0.169,0.375,0.476,0.274,4078.49,3928.16,3986.37
3-16-23,0.1922,0.3238,0.484,1,0.2737,-0.292,0.375,0.476,0.274,4017.81,3808.86,3891.93
3-23-23,0.2095,0.3017,0.4888,1,0.2644,-0.279,0.375,0.476,0.274,4039.49,3864.11,3960.28
3-30-23,0.2251,0.3187,0.4561,1,0.2552,-0.231,0.375,0.476,0.274,4057.85,4032.1,4050.83
4-6-23,0.3333,0.3165,0.3502,1,0.25,-0.017,0.375,0.476,0.274,4085.56,4077.53,4077.53
4-13-23,0.2605,0.3946,0.3448,1,0.2399,-0.084,0.375,0.476,0.274,4120.43,4099.4,4114.76
4-20-23,0.2722,0.3766,0.3513,1,0.2468,-0.079,0.375,0.476,0.274,4169.48,4099.4,4154.52
4-27-23,0.2414,0.3736,0.3851,1,0.2478,-0.144,0.375,0.476,0.274,4089.67,4049.35,4055.99
5-4-23,0.2408,0.3102,0.449,1,0.2469,-0.208,0.375,0.476,0.274,4148.3,4088.86,4090.75
5-11-23,0.2939,0.2939,0.4122,1,0.2596,-0.118,0.375,0.476,0.274,4148.3,4088.86,4090.75
5-18-23,0.229,0.3737,0.3973,1,0.262,-0.168,0.375,0.476,0.274,4164.67,4113.62,4158.77
5-25-23,0.2738,0.3292,0.3969,1,0.2681,-0.123,0.375,0.476,0.274,4132.96,4103.98,4115.24
6-1-23,0.2905,0.3412,0.3682,1,0.2628,-0.078,0.375,0.476,0.274,4195.44,4166.15,4179.83
6-8-23,0.4455,0.3115,0.243,1,0.2859,0.202,0.375,0.476,0.274,4299.19,4263.96,4267.52
6-15-23,0.4518,0.3212,0.227,1,0.3083,0.225,0.375,0.477,0.273,4391.82,4337.95,4372.59
6-22-23,0.4286,0.2939,0.2776,1,0.3317,0.151,0.375,0.476,0.274,4386.22,4360.14,4365.69
6-29-23,0.4193,0.306,0.2747,1,0.354,0.145,0.375,0.476,0.274,4367.48,4360.22,4376.86
7-6-23,0.4639,0.2912,0.2448,1,0.3753,0.219,0.375,0.476,0.274,4454.06,4436.61,4446.82
7-13-23,0.41,0.3314,0.2587,1,0.3979,0.151,0.375,0.476,0.274,4488.34,4463.23,4472.16
7-20-23,0.5136,0.2715,0.2149,1,0.4279,0.299,0.375,0.476,0.274,4578.43,4489.36,4565.72
7-27-23,0.4491,0.3098,0.2412,1,0.4477,0.208,0.375,0.476,0.274,4582.47,4527.56,4566.75
8-3-23,0.4898,0.297,0.2132,1,0.4533,0.277,0.375,0.476,0.274,4607.07,4505.75,4513.39
8-10-23,0.447,0.298,0.255,1,0.4527,0.192,0.375,0.477,0.274,4540.34,4461.33,4467.71
8-17-23,0.3589,0.3397,0.3014,1,0.4439,0.058,0.375,0.476,0.274,4527.37,4403.55,4404.33
8-24-23,0.3227,0.3181,0.3593,1,0.4319,-0.037,0.375,0.476,0.274,4443.18,4335.31,4436.01
8-31-23,0.3309,0.3237,0.3453,1,0.4152,-0.014,0.375,0.476,0.274,4521.65,4356.29,4514.87
9-7-23,0.4219,0.2822,0.2959,1,0.4167,0.126,0.375,0.476,0.274,4514.29,4442.38,4465.48
9-14-23,0.3442,0.3636,0.2922,1,0.3956,0.052,0.375,0.476,0.274,4490.77,4430.46,4467.44
9-21-23,0.313,0.341,0.3461,1,0.3785,-0.033,0.375,0.476,0.274,4511.99,4401.38,4402.2
9-28-23,0.2779,0.3127,0.4094,1,0.3521,-0.132,0.375,0.476,0.274,4375.7,4238.63,4274.51
10-5-23,0.301,0.2832,0.4158,1,0.3338,-0.115,0.375,0.476,0.274,4333.15,4216.45,4263.75
10-12-23,0.4,0.2351,0.3649,1,0.3389,0.035,0.375,0.476,0.274,4385.46,4219.55,4376.95
10-19-23,0.3407,0.3132,0.3462,1,0.3412,-0.005,0.375,0.476,0.274,4393.57,4303.84,4314.6
10-26-23,0.2928,0.2754,0.4318,1,0.3364,-0.139,0.375,0.476,0.274,4339.54,4181.42,4186.77
11-2-23,0.2431,0.2541,0.5028,1,0.3141,-0.26,0.375,0.476,0.274,4245.64,4103.78,4237.86
11-9-23,0.426,0.3018,0.2722,1,0.3265,0.154,0.375,0.476,0.274,4391.2,4268.26,4382.78
11-16-23,0.4378,0.2811,0.2811,1,0.3369,0.157,0.375,0.476,0.274,4521.17,4343.94,4502.88
